2024-01-19 11:52:31,488 INFO    StreamThr :488 [internal.py:wandb_internal():86] W&B internal server running at pid: 488, started at: 2024-01-19 11:52:31.488200
2024-01-19 11:52:33,331 DEBUG   HandlerThread:488 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.9.16', 'heartbeatAt': '2024-01-19T03:52:33.267395', 'startedAt': '2024-01-19T03:52:31.469038', 'docker': None, 'cuda': None, 'args': ('--pretrained_model_name_or_path=timbrooks/instruct-pix2pix', '--dataset_name=annyorange/Text-style-dataset', '--use_ema', '--enable_xformers_memory_efficient_attention', '--resolution=256', '--random_flip', '--train_batch_size=1', '--gradient_accumulation_steps=4', '--gradient_checkpointing', '--max_train_steps=15', '--checkpointing_steps=300', '--checkpoints_total_limit=2', '--learning_rate=5e-06', '--lr_warmup_steps=0', '--mixed_precision=fp16', '--val_image_url=https://github.com/AnnyOrange/picture/blob/main/init.png?raw=true', '--val_gt_url=https://github.com/AnnyOrange/picture/blob/main/style.png?raw=true', "--validation_prompt=Transform the text in the image into Anny's style with a white background.", '--seed=42', '--output_dir=text-finetuned', '--report_to=wandb', '--push_to_hub'), 'state': 'running', 'program': 'D:\\AI\\text-re\\text-generation\\finetune_pix2pix_text.py', 'codePathLocal': 'finetune_pix2pix_text.py', 'codePath': 'finetune_pix2pix_text.py', 'git': {'remote': 'https://github.com/AnnyOrange/text-generation.git', 'commit': '27f0e5a9addfdf35465c306b44ef4442007eaf06'}, 'email': '3066178638@qq.com', 'root': 'D:/AI/text-re/text-generation', 'host': 'xuzijingAnny', 'username': '30661', 'executable': 'C:\\Users\\30661\\.conda\\envs\\torchgpu\\python.exe', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 2000.0, 'min': 0.0, 'max': 2000.0}, 'cpu_freq_per_core': [{'current': 2000.0, 'min': 0.0, 'max': 2000.0}], 'disk': {'/': {'total': 703.8626136779785, 'used': 69.1081428527832}}, 'gpu': 'NVIDIA GeForce RTX 3080 Ti Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080 Ti Laptop GPU', 'memory_total': 17179869184}], 'memory': {'total': 31.675430297851562}}
2024-01-19 11:52:33,331 INFO    HandlerThread:488 [system_monitor.py:probe():224] Finished collecting system info
2024-01-19 11:52:33,331 INFO    HandlerThread:488 [system_monitor.py:probe():227] Publishing system info
2024-01-19 11:52:33,331 DEBUG   HandlerThread:488 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-01-19 11:52:33,335 DEBUG   HandlerThread:488 [system_info.py:_save_pip():68] Saving pip packages done
2024-01-19 11:52:33,335 DEBUG   HandlerThread:488 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-01-19 11:52:33,745 INFO    Thread-16 :488 [dir_watcher.py:_on_file_created():271] file/dir created: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\requirements.txt
2024-01-19 11:52:33,745 INFO    Thread-16 :488 [dir_watcher.py:_on_file_created():271] file/dir created: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\conda-environment.yaml
2024-01-19 11:52:37,766 INFO    Thread-16 :488 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\conda-environment.yaml
2024-01-19 11:52:37,901 DEBUG   HandlerThread:488 [system_info.py:_save_conda():87] Saving conda packages done
2024-01-19 11:52:37,901 INFO    HandlerThread:488 [system_monitor.py:probe():229] Finished publishing system info
2024-01-19 11:52:37,907 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: status_report
2024-01-19 11:52:37,907 DEBUG   SenderThread:488 [sender.py:send():380] send: files
2024-01-19 11:52:37,907 INFO    SenderThread:488 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2024-01-19 11:52:37,915 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: stop_status
2024-01-19 11:52:37,915 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: stop_status
2024-01-19 11:52:37,916 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-19 11:52:38,360 DEBUG   SenderThread:488 [sender.py:send():380] send: telemetry
2024-01-19 11:52:38,360 DEBUG   SenderThread:488 [sender.py:send():380] send: config
2024-01-19 11:52:38,772 INFO    Thread-16 :488 [dir_watcher.py:_on_file_created():271] file/dir created: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\output.log
2024-01-19 11:52:38,772 INFO    Thread-16 :488 [dir_watcher.py:_on_file_created():271] file/dir created: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\wandb-metadata.json
2024-01-19 11:52:39,439 INFO    wandb-upload_0:488 [upload_job.py:push():131] Uploaded file C:\Users\30661\AppData\Local\Temp\tmpli6iytzxwandb\tt6anm1j-wandb-metadata.json
2024-01-19 11:52:40,788 INFO    Thread-16 :488 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\output.log
2024-01-19 11:52:42,795 INFO    Thread-16 :488 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\output.log
2024-01-19 11:52:42,963 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: status_report
2024-01-19 11:52:44,802 INFO    Thread-16 :488 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\output.log
2024-01-19 11:52:48,007 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: status_report
2024-01-19 11:52:50,841 INFO    Thread-16 :488 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\output.log
2024-01-19 11:52:52,863 INFO    Thread-16 :488 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\output.log
2024-01-19 11:52:52,922 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-19 11:52:52,936 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: stop_status
2024-01-19 11:52:52,936 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: stop_status
2024-01-19 11:52:53,332 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: status_report
2024-01-19 11:52:53,509 DEBUG   SenderThread:488 [sender.py:send():380] send: exit
2024-01-19 11:52:53,509 INFO    SenderThread:488 [sender.py:send_exit():585] handling exit code: 255
2024-01-19 11:52:53,509 INFO    SenderThread:488 [sender.py:send_exit():587] handling runtime: 20
2024-01-19 11:52:53,510 INFO    SenderThread:488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-01-19 11:52:53,510 INFO    SenderThread:488 [sender.py:send_exit():593] send defer
2024-01-19 11:52:53,510 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:52:53,510 INFO    HandlerThread:488 [handler.py:handle_request_defer():172] handle defer: 0
2024-01-19 11:52:53,511 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: defer
2024-01-19 11:52:53,511 INFO    SenderThread:488 [sender.py:send_request_defer():609] handle sender defer: 0
2024-01-19 11:52:53,511 INFO    SenderThread:488 [sender.py:transition_state():613] send defer: 1
2024-01-19 11:52:53,511 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:52:53,511 INFO    HandlerThread:488 [handler.py:handle_request_defer():172] handle defer: 1
2024-01-19 11:52:53,511 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: defer
2024-01-19 11:52:53,512 INFO    SenderThread:488 [sender.py:send_request_defer():609] handle sender defer: 1
2024-01-19 11:52:53,512 INFO    SenderThread:488 [sender.py:transition_state():613] send defer: 2
2024-01-19 11:52:53,512 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:52:53,512 INFO    HandlerThread:488 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-19 11:52:53,512 INFO    HandlerThread:488 [system_monitor.py:finish():203] Stopping system monitor
2024-01-19 11:52:53,512 INFO    HandlerThread:488 [interfaces.py:finish():202] Joined cpu monitor
2024-01-19 11:52:53,517 INFO    HandlerThread:488 [interfaces.py:finish():202] Joined disk monitor
2024-01-19 11:52:53,518 DEBUG   SystemMonitor:488 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-19 11:52:53,518 DEBUG   SystemMonitor:488 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-19 11:52:53,518 DEBUG   SystemMonitor:488 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-19 11:52:53,555 INFO    HandlerThread:488 [interfaces.py:finish():202] Joined gpu monitor
2024-01-19 11:52:53,555 INFO    HandlerThread:488 [interfaces.py:finish():202] Joined memory monitor
2024-01-19 11:52:53,555 INFO    HandlerThread:488 [interfaces.py:finish():202] Joined network monitor
2024-01-19 11:52:53,555 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: defer
2024-01-19 11:52:53,555 INFO    SenderThread:488 [sender.py:send_request_defer():609] handle sender defer: 2
2024-01-19 11:52:53,555 INFO    SenderThread:488 [sender.py:transition_state():613] send defer: 3
2024-01-19 11:52:53,555 DEBUG   SenderThread:488 [sender.py:send():380] send: stats
2024-01-19 11:52:53,555 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:52:53,555 INFO    HandlerThread:488 [handler.py:handle_request_defer():172] handle defer: 3
2024-01-19 11:52:53,555 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: defer
2024-01-19 11:52:53,555 INFO    SenderThread:488 [sender.py:send_request_defer():609] handle sender defer: 3
2024-01-19 11:52:53,555 INFO    SenderThread:488 [sender.py:transition_state():613] send defer: 4
2024-01-19 11:52:53,555 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:52:53,555 INFO    HandlerThread:488 [handler.py:handle_request_defer():172] handle defer: 4
2024-01-19 11:52:53,555 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: defer
2024-01-19 11:52:53,555 INFO    SenderThread:488 [sender.py:send_request_defer():609] handle sender defer: 4
2024-01-19 11:52:53,555 INFO    SenderThread:488 [sender.py:transition_state():613] send defer: 5
2024-01-19 11:52:53,555 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:52:53,555 INFO    HandlerThread:488 [handler.py:handle_request_defer():172] handle defer: 5
2024-01-19 11:52:53,555 DEBUG   SenderThread:488 [sender.py:send():380] send: summary
2024-01-19 11:52:53,555 INFO    SenderThread:488 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-01-19 11:52:53,555 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: defer
2024-01-19 11:52:53,555 INFO    SenderThread:488 [sender.py:send_request_defer():609] handle sender defer: 5
2024-01-19 11:52:53,555 INFO    SenderThread:488 [sender.py:transition_state():613] send defer: 6
2024-01-19 11:52:53,555 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:52:53,555 INFO    HandlerThread:488 [handler.py:handle_request_defer():172] handle defer: 6
2024-01-19 11:52:53,555 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: defer
2024-01-19 11:52:53,555 INFO    SenderThread:488 [sender.py:send_request_defer():609] handle sender defer: 6
2024-01-19 11:52:53,559 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: status_report
2024-01-19 11:52:53,878 INFO    Thread-16 :488 [dir_watcher.py:_on_file_created():271] file/dir created: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\wandb-summary.json
2024-01-19 11:52:53,927 INFO    SenderThread:488 [sender.py:transition_state():613] send defer: 7
2024-01-19 11:52:53,927 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:52:53,927 INFO    HandlerThread:488 [handler.py:handle_request_defer():172] handle defer: 7
2024-01-19 11:52:53,928 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: defer
2024-01-19 11:52:53,928 INFO    SenderThread:488 [sender.py:send_request_defer():609] handle sender defer: 7
2024-01-19 11:52:54,452 INFO    SenderThread:488 [sender.py:transition_state():613] send defer: 8
2024-01-19 11:52:54,452 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:52:54,452 INFO    HandlerThread:488 [handler.py:handle_request_defer():172] handle defer: 8
2024-01-19 11:52:54,452 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: defer
2024-01-19 11:52:54,452 INFO    SenderThread:488 [sender.py:send_request_defer():609] handle sender defer: 8
2024-01-19 11:52:54,452 INFO    SenderThread:488 [job_builder.py:build():281] Attempting to build job artifact
2024-01-19 11:52:54,453 INFO    SenderThread:488 [job_builder.py:_get_source_type():393] is repo sourced job
2024-01-19 11:52:54,457 INFO    SenderThread:488 [job_builder.py:build():369] adding wandb-job metadata file
2024-01-19 11:52:54,473 INFO    SenderThread:488 [sender.py:transition_state():613] send defer: 9
2024-01-19 11:52:54,473 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:52:54,473 DEBUG   SenderThread:488 [sender.py:send():380] send: artifact
2024-01-19 11:52:54,474 INFO    HandlerThread:488 [handler.py:handle_request_defer():172] handle defer: 9
2024-01-19 11:52:54,563 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-19 11:52:54,882 INFO    Thread-16 :488 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\output.log
2024-01-19 11:52:54,882 INFO    Thread-16 :488 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\config.yaml
2024-01-19 11:52:56,148 INFO    SenderThread:488 [sender.py:send_artifact():1456] sent artifact job-https___github.com_AnnyOrange_text-generation.git_finetune_pix2pix_text.py - {'id': 'QXJ0aWZhY3Q6Njk1OTQxNTI2', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMTcxMDUxMw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Njk1OTQxNTI2', 'versionIndex': 0}}}
2024-01-19 11:52:56,148 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: defer
2024-01-19 11:52:56,148 INFO    SenderThread:488 [sender.py:send_request_defer():609] handle sender defer: 9
2024-01-19 11:52:56,148 INFO    SenderThread:488 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-19 11:52:56,904 INFO    SenderThread:488 [dir_watcher.py:finish():388] scan: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files
2024-01-19 11:52:56,904 INFO    SenderThread:488 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\conda-environment.yaml conda-environment.yaml
2024-01-19 11:52:56,904 INFO    SenderThread:488 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\config.yaml config.yaml
2024-01-19 11:52:56,908 INFO    SenderThread:488 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\output.log output.log
2024-01-19 11:52:56,912 INFO    SenderThread:488 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\requirements.txt requirements.txt
2024-01-19 11:52:56,914 INFO    SenderThread:488 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\wandb-metadata.json wandb-metadata.json
2024-01-19 11:52:56,914 INFO    SenderThread:488 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\wandb-summary.json wandb-summary.json
2024-01-19 11:52:56,917 INFO    SenderThread:488 [sender.py:transition_state():613] send defer: 10
2024-01-19 11:52:56,918 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: poll_exit
2024-01-19 11:52:56,918 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:52:56,918 INFO    HandlerThread:488 [handler.py:handle_request_defer():172] handle defer: 10
2024-01-19 11:52:56,919 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: defer
2024-01-19 11:52:56,920 INFO    SenderThread:488 [sender.py:send_request_defer():609] handle sender defer: 10
2024-01-19 11:52:56,920 INFO    SenderThread:488 [file_pusher.py:finish():175] shutting down file pusher
2024-01-19 11:52:57,649 INFO    wandb-upload_1:488 [upload_job.py:push():131] Uploaded file D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\config.yaml
2024-01-19 11:52:57,876 INFO    wandb-upload_0:488 [upload_job.py:push():131] Uploaded file D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\conda-environment.yaml
2024-01-19 11:52:58,117 INFO    wandb-upload_3:488 [upload_job.py:push():131] Uploaded file D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\requirements.txt
2024-01-19 11:52:58,127 INFO    wandb-upload_4:488 [upload_job.py:push():131] Uploaded file D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\wandb-summary.json
2024-01-19 11:52:58,127 INFO    wandb-upload_2:488 [upload_job.py:push():131] Uploaded file D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\files\output.log
2024-01-19 11:52:58,338 INFO    Thread-15 :488 [sender.py:transition_state():613] send defer: 11
2024-01-19 11:52:58,338 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:52:58,338 INFO    HandlerThread:488 [handler.py:handle_request_defer():172] handle defer: 11
2024-01-19 11:52:58,338 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: defer
2024-01-19 11:52:58,338 INFO    SenderThread:488 [sender.py:send_request_defer():609] handle sender defer: 11
2024-01-19 11:52:58,338 INFO    SenderThread:488 [file_pusher.py:join():181] waiting for file pusher
2024-01-19 11:52:58,338 INFO    SenderThread:488 [sender.py:transition_state():613] send defer: 12
2024-01-19 11:52:58,338 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:52:58,338 INFO    HandlerThread:488 [handler.py:handle_request_defer():172] handle defer: 12
2024-01-19 11:52:58,338 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: defer
2024-01-19 11:52:58,338 INFO    SenderThread:488 [sender.py:send_request_defer():609] handle sender defer: 12
2024-01-19 11:52:58,338 INFO    SenderThread:488 [file_stream.py:finish():595] file stream finish called
2024-01-19 11:52:58,677 INFO    SenderThread:488 [file_stream.py:finish():599] file stream finish is done
2024-01-19 11:52:58,677 INFO    SenderThread:488 [sender.py:transition_state():613] send defer: 13
2024-01-19 11:52:58,677 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:52:58,677 INFO    HandlerThread:488 [handler.py:handle_request_defer():172] handle defer: 13
2024-01-19 11:52:58,677 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: defer
2024-01-19 11:52:58,677 INFO    SenderThread:488 [sender.py:send_request_defer():609] handle sender defer: 13
2024-01-19 11:52:58,677 INFO    SenderThread:488 [sender.py:transition_state():613] send defer: 14
2024-01-19 11:52:58,677 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:52:58,677 INFO    HandlerThread:488 [handler.py:handle_request_defer():172] handle defer: 14
2024-01-19 11:52:58,677 DEBUG   SenderThread:488 [sender.py:send():380] send: final
2024-01-19 11:52:58,677 DEBUG   SenderThread:488 [sender.py:send():380] send: footer
2024-01-19 11:52:58,677 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: defer
2024-01-19 11:52:58,677 INFO    SenderThread:488 [sender.py:send_request_defer():609] handle sender defer: 14
2024-01-19 11:52:58,677 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-19 11:52:58,677 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: server_info
2024-01-19 11:52:58,677 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: get_summary
2024-01-19 11:52:58,677 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: sampled_history
2024-01-19 11:52:58,677 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-19 11:52:58,677 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: poll_exit
2024-01-19 11:52:58,680 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: server_info
2024-01-19 11:52:58,680 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: job_info
2024-01-19 11:52:59,004 DEBUG   SenderThread:488 [sender.py:send_request():407] send_request: job_info
2024-01-19 11:52:59,004 INFO    MainThread:488 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2024-01-19 11:52:59,004 INFO    MainThread:488 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2024-01-19 11:52:59,004 INFO    MainThread:488 [wandb_run.py:_footer_sync_info():3558] logging synced files
2024-01-19 11:52:59,006 DEBUG   HandlerThread:488 [handler.py:handle_request():146] handle_request: shutdown
2024-01-19 11:52:59,006 INFO    HandlerThread:488 [handler.py:finish():866] shutting down handler
2024-01-19 11:52:59,684 INFO    WriterThread:488 [datastore.py:close():294] close: D:\AI\text-re\text-generation\wandb\run-20240119_115231-xyow3agi\run-xyow3agi.wandb
2024-01-19 11:53:00,007 INFO    SenderThread:488 [sender.py:finish():1534] shutting down sender
2024-01-19 11:53:00,007 INFO    SenderThread:488 [file_pusher.py:finish():175] shutting down file pusher
2024-01-19 11:53:00,007 INFO    SenderThread:488 [file_pusher.py:join():181] waiting for file pusher
