2024-01-18 15:00:14,765 INFO    StreamThr :12024 [internal.py:wandb_internal():86] W&B internal server running at pid: 12024, started at: 2024-01-18 15:00:14.765148
2024-01-18 15:00:16,463 DEBUG   HandlerThread:12024 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.9.16', 'heartbeatAt': '2024-01-18T07:00:16.427546', 'startedAt': '2024-01-18T07:00:14.745847', 'docker': None, 'cuda': None, 'args': ('--pretrained_model_name_or_path=timbrooks/instruct-pix2pix', '--dataset_name=annyorange/Text-style-dataset', '--use_ema', '--enable_xformers_memory_efficient_attention', '--resolution=256', '--random_flip', '--train_batch_size=4', '--gradient_accumulation_steps=4', '--gradient_checkpointing', '--max_train_steps=5', '--checkpointing_steps=15', '--checkpoints_total_limit=2', '--learning_rate=5e-06', '--lr_warmup_steps=0', '--mixed_precision=fp16', '--val_image_url=https://github.com/AnnyOrange/picture/blob/main/init.png?raw=true', '--val_gt_url=https://github.com/AnnyOrange/picture/blob/main/chgt.png?raw=true', '--validation_prompt=Convert the text in the picture to running script style.', '--seed=42', '--output_dir=text-finetuned', '--report_to=wandb', '--push_to_hub'), 'state': 'running', 'program': 'D:\\AI\\text-re\\text-generation\\finetune_instruct_pix2pix.py', 'codePathLocal': 'finetune_instruct_pix2pix.py', 'codePath': 'finetune_instruct_pix2pix.py', 'git': {'remote': 'https://github.com/AnnyOrange/text-generation.git', 'commit': '7b49bca065bd2a0d2d7e192f5dcfb5b887ca5aaf'}, 'email': '3066178638@qq.com', 'root': 'D:/AI/text-re/text-generation', 'host': 'xuzijingAnny', 'username': '30661', 'executable': 'C:\\Users\\30661\\.conda\\envs\\torchgpu\\python.exe', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 2000.0, 'min': 0.0, 'max': 2000.0}, 'cpu_freq_per_core': [{'current': 2000.0, 'min': 0.0, 'max': 2000.0}], 'disk': {'/': {'total': 703.8626136779785, 'used': 73.34246063232422}}, 'gpu': 'NVIDIA GeForce RTX 3080 Ti Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080 Ti Laptop GPU', 'memory_total': 17179869184}], 'memory': {'total': 31.675430297851562}}
2024-01-18 15:00:16,463 INFO    HandlerThread:12024 [system_monitor.py:probe():224] Finished collecting system info
2024-01-18 15:00:16,463 INFO    HandlerThread:12024 [system_monitor.py:probe():227] Publishing system info
2024-01-18 15:00:16,463 DEBUG   HandlerThread:12024 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-01-18 15:00:16,463 DEBUG   HandlerThread:12024 [system_info.py:_save_pip():68] Saving pip packages done
2024-01-18 15:00:16,463 DEBUG   HandlerThread:12024 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-01-18 15:00:16,711 INFO    Thread-16 :12024 [dir_watcher.py:_on_file_created():271] file/dir created: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\requirements.txt
2024-01-18 15:00:16,711 INFO    Thread-16 :12024 [dir_watcher.py:_on_file_created():271] file/dir created: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\conda-environment.yaml
2024-01-18 15:00:20,676 DEBUG   HandlerThread:12024 [system_info.py:_save_conda():87] Saving conda packages done
2024-01-18 15:00:20,691 INFO    HandlerThread:12024 [system_monitor.py:probe():229] Finished publishing system info
2024-01-18 15:00:20,691 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 15:00:20,691 DEBUG   SenderThread:12024 [sender.py:send():380] send: files
2024-01-18 15:00:20,691 INFO    SenderThread:12024 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2024-01-18 15:00:20,691 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 15:00:20,691 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: stop_status
2024-01-18 15:00:20,707 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 15:00:20,739 INFO    Thread-16 :12024 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\conda-environment.yaml
2024-01-18 15:00:20,739 INFO    Thread-16 :12024 [dir_watcher.py:_on_file_created():271] file/dir created: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\wandb-metadata.json
2024-01-18 15:00:21,093 DEBUG   SenderThread:12024 [sender.py:send():380] send: telemetry
2024-01-18 15:00:21,093 DEBUG   SenderThread:12024 [sender.py:send():380] send: config
2024-01-18 15:00:21,740 INFO    Thread-16 :12024 [dir_watcher.py:_on_file_created():271] file/dir created: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\output.log
2024-01-18 15:00:22,072 INFO    wandb-upload_0:12024 [upload_job.py:push():131] Uploaded file C:\Users\30661\AppData\Local\Temp\tmpayxsjcb9wandb\v9un9i67-wandb-metadata.json
2024-01-18 15:00:23,764 INFO    Thread-16 :12024 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\output.log
2024-01-18 15:00:25,775 INFO    Thread-16 :12024 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\output.log
2024-01-18 15:00:25,815 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 15:00:27,787 INFO    Thread-16 :12024 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\output.log
2024-01-18 15:00:29,805 INFO    Thread-16 :12024 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\output.log
2024-01-18 15:00:31,427 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 15:00:31,837 INFO    Thread-16 :12024 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\output.log
2024-01-18 15:00:34,620 DEBUG   SenderThread:12024 [sender.py:send():380] send: exit
2024-01-18 15:00:34,620 INFO    SenderThread:12024 [sender.py:send_exit():585] handling exit code: 1
2024-01-18 15:00:34,620 INFO    SenderThread:12024 [sender.py:send_exit():587] handling runtime: 18
2024-01-18 15:00:34,629 INFO    SenderThread:12024 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-01-18 15:00:34,631 INFO    SenderThread:12024 [sender.py:send_exit():593] send defer
2024-01-18 15:00:34,631 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: defer
2024-01-18 15:00:34,631 INFO    HandlerThread:12024 [handler.py:handle_request_defer():172] handle defer: 0
2024-01-18 15:00:34,632 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: defer
2024-01-18 15:00:34,632 INFO    SenderThread:12024 [sender.py:send_request_defer():609] handle sender defer: 0
2024-01-18 15:00:34,632 INFO    SenderThread:12024 [sender.py:transition_state():613] send defer: 1
2024-01-18 15:00:34,632 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: defer
2024-01-18 15:00:34,632 INFO    HandlerThread:12024 [handler.py:handle_request_defer():172] handle defer: 1
2024-01-18 15:00:34,632 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: defer
2024-01-18 15:00:34,632 INFO    SenderThread:12024 [sender.py:send_request_defer():609] handle sender defer: 1
2024-01-18 15:00:34,632 INFO    SenderThread:12024 [sender.py:transition_state():613] send defer: 2
2024-01-18 15:00:34,632 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: defer
2024-01-18 15:00:34,632 INFO    HandlerThread:12024 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-18 15:00:34,632 INFO    HandlerThread:12024 [system_monitor.py:finish():203] Stopping system monitor
2024-01-18 15:00:34,632 DEBUG   SystemMonitor:12024 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-18 15:00:34,632 INFO    HandlerThread:12024 [interfaces.py:finish():202] Joined cpu monitor
2024-01-18 15:00:34,632 DEBUG   SystemMonitor:12024 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-18 15:00:34,632 INFO    HandlerThread:12024 [interfaces.py:finish():202] Joined disk monitor
2024-01-18 15:00:34,632 DEBUG   SystemMonitor:12024 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-18 15:00:34,678 INFO    HandlerThread:12024 [interfaces.py:finish():202] Joined gpu monitor
2024-01-18 15:00:34,678 INFO    HandlerThread:12024 [interfaces.py:finish():202] Joined memory monitor
2024-01-18 15:00:34,678 INFO    HandlerThread:12024 [interfaces.py:finish():202] Joined network monitor
2024-01-18 15:00:34,679 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: defer
2024-01-18 15:00:34,679 INFO    SenderThread:12024 [sender.py:send_request_defer():609] handle sender defer: 2
2024-01-18 15:00:34,679 INFO    SenderThread:12024 [sender.py:transition_state():613] send defer: 3
2024-01-18 15:00:34,679 DEBUG   SenderThread:12024 [sender.py:send():380] send: stats
2024-01-18 15:00:34,680 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: defer
2024-01-18 15:00:34,680 INFO    HandlerThread:12024 [handler.py:handle_request_defer():172] handle defer: 3
2024-01-18 15:00:34,680 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: defer
2024-01-18 15:00:34,680 INFO    SenderThread:12024 [sender.py:send_request_defer():609] handle sender defer: 3
2024-01-18 15:00:34,680 INFO    SenderThread:12024 [sender.py:transition_state():613] send defer: 4
2024-01-18 15:00:34,680 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: defer
2024-01-18 15:00:34,680 INFO    HandlerThread:12024 [handler.py:handle_request_defer():172] handle defer: 4
2024-01-18 15:00:34,681 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: defer
2024-01-18 15:00:34,681 INFO    SenderThread:12024 [sender.py:send_request_defer():609] handle sender defer: 4
2024-01-18 15:00:34,681 INFO    SenderThread:12024 [sender.py:transition_state():613] send defer: 5
2024-01-18 15:00:34,681 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: defer
2024-01-18 15:00:34,681 INFO    HandlerThread:12024 [handler.py:handle_request_defer():172] handle defer: 5
2024-01-18 15:00:34,681 DEBUG   SenderThread:12024 [sender.py:send():380] send: summary
2024-01-18 15:00:34,681 INFO    SenderThread:12024 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-01-18 15:00:34,681 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: defer
2024-01-18 15:00:34,682 INFO    SenderThread:12024 [sender.py:send_request_defer():609] handle sender defer: 5
2024-01-18 15:00:34,682 INFO    SenderThread:12024 [sender.py:transition_state():613] send defer: 6
2024-01-18 15:00:34,682 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: defer
2024-01-18 15:00:34,682 INFO    HandlerThread:12024 [handler.py:handle_request_defer():172] handle defer: 6
2024-01-18 15:00:34,682 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: defer
2024-01-18 15:00:34,682 INFO    SenderThread:12024 [sender.py:send_request_defer():609] handle sender defer: 6
2024-01-18 15:00:34,684 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 15:00:34,862 INFO    Thread-16 :12024 [dir_watcher.py:_on_file_created():271] file/dir created: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\wandb-summary.json
2024-01-18 15:00:34,972 INFO    SenderThread:12024 [sender.py:transition_state():613] send defer: 7
2024-01-18 15:00:34,972 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: defer
2024-01-18 15:00:34,972 INFO    HandlerThread:12024 [handler.py:handle_request_defer():172] handle defer: 7
2024-01-18 15:00:34,972 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: defer
2024-01-18 15:00:34,972 INFO    SenderThread:12024 [sender.py:send_request_defer():609] handle sender defer: 7
2024-01-18 15:00:35,682 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-18 15:00:35,867 INFO    Thread-16 :12024 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\output.log
2024-01-18 15:00:35,867 INFO    Thread-16 :12024 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\config.yaml
2024-01-18 15:00:37,128 INFO    SenderThread:12024 [sender.py:transition_state():613] send defer: 8
2024-01-18 15:00:37,128 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: poll_exit
2024-01-18 15:00:37,128 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: defer
2024-01-18 15:00:37,128 INFO    HandlerThread:12024 [handler.py:handle_request_defer():172] handle defer: 8
2024-01-18 15:00:37,128 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: defer
2024-01-18 15:00:37,128 INFO    SenderThread:12024 [sender.py:send_request_defer():609] handle sender defer: 8
2024-01-18 15:00:37,128 INFO    SenderThread:12024 [job_builder.py:build():281] Attempting to build job artifact
2024-01-18 15:00:37,128 INFO    SenderThread:12024 [job_builder.py:_get_source_type():393] is repo sourced job
2024-01-18 15:00:37,170 INFO    SenderThread:12024 [job_builder.py:build():369] adding wandb-job metadata file
2024-01-18 15:00:37,179 INFO    SenderThread:12024 [sender.py:transition_state():613] send defer: 9
2024-01-18 15:00:37,179 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: defer
2024-01-18 15:00:37,179 INFO    HandlerThread:12024 [handler.py:handle_request_defer():172] handle defer: 9
2024-01-18 15:00:37,179 DEBUG   SenderThread:12024 [sender.py:send():380] send: artifact
2024-01-18 15:00:37,877 INFO    Thread-16 :12024 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\output.log
2024-01-18 15:00:39,512 INFO    wandb-upload_0:12024 [upload_job.py:push():89] Uploaded file C:\Users\30661\AppData\Local\wandb\wandb\artifacts\staging\tmpaq7bcmv0
2024-01-18 15:00:39,522 INFO    wandb-upload_1:12024 [upload_job.py:push():89] Uploaded file C:\Users\30661\AppData\Local\wandb\wandb\artifacts\staging\tmp1bo9nzb6
2024-01-18 15:00:40,704 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: keepalive
2024-01-18 15:00:41,179 INFO    SenderThread:12024 [sender.py:send_artifact():1456] sent artifact job-https___github.com_AnnyOrange_text-generation.git_finetune_instruct_pix2pix.py - {'id': 'QXJ0aWZhY3Q6Njk0ODQ0NzU1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMTQxNDI0OQ==', 'latestArtifact': None}}
2024-01-18 15:00:41,179 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: defer
2024-01-18 15:00:41,179 INFO    SenderThread:12024 [sender.py:send_request_defer():609] handle sender defer: 9
2024-01-18 15:00:41,179 INFO    SenderThread:12024 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-18 15:00:41,897 INFO    SenderThread:12024 [dir_watcher.py:finish():388] scan: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files
2024-01-18 15:00:41,897 INFO    SenderThread:12024 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\conda-environment.yaml conda-environment.yaml
2024-01-18 15:00:41,897 INFO    SenderThread:12024 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\config.yaml config.yaml
2024-01-18 15:00:41,897 INFO    SenderThread:12024 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\output.log output.log
2024-01-18 15:00:41,906 INFO    SenderThread:12024 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\requirements.txt requirements.txt
2024-01-18 15:00:41,908 INFO    SenderThread:12024 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\wandb-metadata.json wandb-metadata.json
2024-01-18 15:00:41,908 INFO    SenderThread:12024 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\wandb-summary.json wandb-summary.json
2024-01-18 15:00:41,908 INFO    SenderThread:12024 [sender.py:transition_state():613] send defer: 10
2024-01-18 15:00:41,908 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: defer
2024-01-18 15:00:41,908 INFO    HandlerThread:12024 [handler.py:handle_request_defer():172] handle defer: 10
2024-01-18 15:00:41,908 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: defer
2024-01-18 15:00:41,908 INFO    SenderThread:12024 [sender.py:send_request_defer():609] handle sender defer: 10
2024-01-18 15:00:41,908 INFO    SenderThread:12024 [file_pusher.py:finish():175] shutting down file pusher
2024-01-18 15:00:42,520 INFO    wandb-upload_0:12024 [upload_job.py:push():131] Uploaded file D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\conda-environment.yaml
2024-01-18 15:00:42,729 INFO    wandb-upload_1:12024 [upload_job.py:push():131] Uploaded file D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\config.yaml
2024-01-18 15:00:42,915 INFO    wandb-upload_2:12024 [upload_job.py:push():131] Uploaded file D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\output.log
2024-01-18 15:00:42,915 INFO    wandb-upload_3:12024 [upload_job.py:push():131] Uploaded file D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\requirements.txt
2024-01-18 15:00:42,915 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 15:00:42,915 INFO    wandb-upload_4:12024 [upload_job.py:push():131] Uploaded file D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\files\wandb-summary.json
2024-01-18 15:00:43,121 INFO    Thread-15 :12024 [sender.py:transition_state():613] send defer: 11
2024-01-18 15:00:43,121 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: defer
2024-01-18 15:00:43,121 INFO    HandlerThread:12024 [handler.py:handle_request_defer():172] handle defer: 11
2024-01-18 15:00:43,123 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: defer
2024-01-18 15:00:43,123 INFO    SenderThread:12024 [sender.py:send_request_defer():609] handle sender defer: 11
2024-01-18 15:00:43,123 INFO    SenderThread:12024 [file_pusher.py:join():181] waiting for file pusher
2024-01-18 15:00:43,123 INFO    SenderThread:12024 [sender.py:transition_state():613] send defer: 12
2024-01-18 15:00:43,123 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: defer
2024-01-18 15:00:43,123 INFO    HandlerThread:12024 [handler.py:handle_request_defer():172] handle defer: 12
2024-01-18 15:00:43,123 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: defer
2024-01-18 15:00:43,123 INFO    SenderThread:12024 [sender.py:send_request_defer():609] handle sender defer: 12
2024-01-18 15:00:43,123 INFO    SenderThread:12024 [file_stream.py:finish():595] file stream finish called
2024-01-18 15:00:44,309 INFO    SenderThread:12024 [file_stream.py:finish():599] file stream finish is done
2024-01-18 15:00:44,309 INFO    SenderThread:12024 [sender.py:transition_state():613] send defer: 13
2024-01-18 15:00:44,309 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: defer
2024-01-18 15:00:44,309 INFO    HandlerThread:12024 [handler.py:handle_request_defer():172] handle defer: 13
2024-01-18 15:00:44,309 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: defer
2024-01-18 15:00:44,309 INFO    SenderThread:12024 [sender.py:send_request_defer():609] handle sender defer: 13
2024-01-18 15:00:44,309 INFO    SenderThread:12024 [sender.py:transition_state():613] send defer: 14
2024-01-18 15:00:44,309 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: defer
2024-01-18 15:00:44,309 INFO    HandlerThread:12024 [handler.py:handle_request_defer():172] handle defer: 14
2024-01-18 15:00:44,309 DEBUG   SenderThread:12024 [sender.py:send():380] send: final
2024-01-18 15:00:44,309 DEBUG   SenderThread:12024 [sender.py:send():380] send: footer
2024-01-18 15:00:44,309 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: defer
2024-01-18 15:00:44,309 INFO    SenderThread:12024 [sender.py:send_request_defer():609] handle sender defer: 14
2024-01-18 15:00:44,309 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-18 15:00:44,309 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: server_info
2024-01-18 15:00:44,309 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: get_summary
2024-01-18 15:00:44,309 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: sampled_history
2024-01-18 15:00:44,309 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 15:00:44,309 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: poll_exit
2024-01-18 15:00:44,309 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: server_info
2024-01-18 15:00:44,309 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: job_info
2024-01-18 15:00:44,605 DEBUG   SenderThread:12024 [sender.py:send_request():407] send_request: job_info
2024-01-18 15:00:44,605 INFO    MainThread:12024 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2024-01-18 15:00:44,605 INFO    MainThread:12024 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2024-01-18 15:00:44,605 INFO    MainThread:12024 [wandb_run.py:_footer_sync_info():3558] logging synced files
2024-01-18 15:00:44,605 DEBUG   HandlerThread:12024 [handler.py:handle_request():146] handle_request: shutdown
2024-01-18 15:00:44,605 INFO    HandlerThread:12024 [handler.py:finish():866] shutting down handler
2024-01-18 15:00:45,319 INFO    WriterThread:12024 [datastore.py:close():294] close: D:\AI\text-re\text-generation\wandb\run-20240118_150014-i51plohy\run-i51plohy.wandb
2024-01-18 15:00:45,609 INFO    SenderThread:12024 [sender.py:finish():1534] shutting down sender
2024-01-18 15:00:45,609 INFO    SenderThread:12024 [file_pusher.py:finish():175] shutting down file pusher
2024-01-18 15:00:45,609 INFO    SenderThread:12024 [file_pusher.py:join():181] waiting for file pusher
