2024-01-19 11:48:31,071 INFO    StreamThr :12832 [internal.py:wandb_internal():86] W&B internal server running at pid: 12832, started at: 2024-01-19 11:48:31.071149
2024-01-19 11:48:32,997 DEBUG   HandlerThread:12832 [system_info.py:probe():244] Probing system done
2024-01-19 11:48:32,997 DEBUG   HandlerThread:12832 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.9.16', 'heartbeatAt': '2024-01-19T03:48:32.936340', 'startedAt': '2024-01-19T03:48:31.055248', 'docker': None, 'cuda': None, 'args': ('--pretrained_model_name_or_path=timbrooks/instruct-pix2pix', '--dataset_name=annyorange/Text-style-dataset', '--use_ema', '--enable_xformers_memory_efficient_attention', '--resolution=256', '--random_flip', '--train_batch_size=2', '--gradient_accumulation_steps=4', '--gradient_checkpointing', '--max_train_steps=15', '--checkpointing_steps=300', '--checkpoints_total_limit=2', '--learning_rate=5e-06', '--lr_warmup_steps=0', '--mixed_precision=fp16', '--val_image_url=https://github.com/AnnyOrange/picture/blob/main/init.png?raw=true', '--val_gt_url=https://github.com/AnnyOrange/picture/blob/main/style.png?raw=true', "--validation_prompt=Transform the text in the image into Anny's style with a white background.", '--seed=42', '--output_dir=text-finetuned', '--report_to=wandb', '--push_to_hub'), 'state': 'running', 'program': 'D:\\AI\\text-re\\text-generation\\finetune_pix2pix_text.py', 'codePathLocal': 'finetune_pix2pix_text.py', 'codePath': 'finetune_pix2pix_text.py', 'git': {'remote': 'https://github.com/AnnyOrange/text-generation.git', 'commit': '27f0e5a9addfdf35465c306b44ef4442007eaf06'}, 'email': '3066178638@qq.com', 'root': 'D:/AI/text-re/text-generation', 'host': 'xuzijingAnny', 'username': '30661', 'executable': 'C:\\Users\\30661\\.conda\\envs\\torchgpu\\python.exe', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 2000.0, 'min': 0.0, 'max': 2000.0}, 'cpu_freq_per_core': [{'current': 2000.0, 'min': 0.0, 'max': 2000.0}], 'disk': {'/': {'total': 703.8626136779785, 'used': 69.10795211791992}}, 'gpu': 'NVIDIA GeForce RTX 3080 Ti Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080 Ti Laptop GPU', 'memory_total': 17179869184}], 'memory': {'total': 31.675430297851562}}
2024-01-19 11:48:32,997 INFO    HandlerThread:12832 [system_monitor.py:probe():224] Finished collecting system info
2024-01-19 11:48:32,997 INFO    HandlerThread:12832 [system_monitor.py:probe():227] Publishing system info
2024-01-19 11:48:32,997 DEBUG   HandlerThread:12832 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-01-19 11:48:32,997 DEBUG   HandlerThread:12832 [system_info.py:_save_pip():68] Saving pip packages done
2024-01-19 11:48:32,997 DEBUG   HandlerThread:12832 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-01-19 11:48:33,288 INFO    Thread-16 :12832 [dir_watcher.py:_on_file_created():271] file/dir created: D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\requirements.txt
2024-01-19 11:48:33,288 INFO    Thread-16 :12832 [dir_watcher.py:_on_file_created():271] file/dir created: D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\conda-environment.yaml
2024-01-19 11:48:37,626 DEBUG   HandlerThread:12832 [system_info.py:_save_conda():87] Saving conda packages done
2024-01-19 11:48:37,636 INFO    HandlerThread:12832 [system_monitor.py:probe():229] Finished publishing system info
2024-01-19 11:48:37,643 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: status_report
2024-01-19 11:48:37,643 DEBUG   SenderThread:12832 [sender.py:send():380] send: files
2024-01-19 11:48:37,643 INFO    SenderThread:12832 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2024-01-19 11:48:37,652 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: stop_status
2024-01-19 11:48:37,652 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: stop_status
2024-01-19 11:48:37,652 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-19 11:48:38,098 DEBUG   SenderThread:12832 [sender.py:send():380] send: telemetry
2024-01-19 11:48:38,098 DEBUG   SenderThread:12832 [sender.py:send():380] send: config
2024-01-19 11:48:38,100 DEBUG   SenderThread:12832 [sender.py:send():380] send: exit
2024-01-19 11:48:38,100 INFO    SenderThread:12832 [sender.py:send_exit():585] handling exit code: 1
2024-01-19 11:48:38,100 INFO    SenderThread:12832 [sender.py:send_exit():587] handling runtime: 5
2024-01-19 11:48:38,110 INFO    SenderThread:12832 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-01-19 11:48:38,110 INFO    SenderThread:12832 [sender.py:send_exit():593] send defer
2024-01-19 11:48:38,110 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:48:38,110 INFO    HandlerThread:12832 [handler.py:handle_request_defer():172] handle defer: 0
2024-01-19 11:48:38,110 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: defer
2024-01-19 11:48:38,111 INFO    SenderThread:12832 [sender.py:send_request_defer():609] handle sender defer: 0
2024-01-19 11:48:38,111 INFO    SenderThread:12832 [sender.py:transition_state():613] send defer: 1
2024-01-19 11:48:38,111 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:48:38,111 INFO    HandlerThread:12832 [handler.py:handle_request_defer():172] handle defer: 1
2024-01-19 11:48:38,111 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: defer
2024-01-19 11:48:38,111 INFO    SenderThread:12832 [sender.py:send_request_defer():609] handle sender defer: 1
2024-01-19 11:48:38,111 INFO    SenderThread:12832 [sender.py:transition_state():613] send defer: 2
2024-01-19 11:48:38,111 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:48:38,111 INFO    HandlerThread:12832 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-19 11:48:38,111 INFO    HandlerThread:12832 [system_monitor.py:finish():203] Stopping system monitor
2024-01-19 11:48:38,111 DEBUG   SystemMonitor:12832 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-19 11:48:38,115 DEBUG   SystemMonitor:12832 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-19 11:48:38,115 DEBUG   SystemMonitor:12832 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-19 11:48:38,115 INFO    HandlerThread:12832 [interfaces.py:finish():202] Joined cpu monitor
2024-01-19 11:48:38,115 INFO    HandlerThread:12832 [interfaces.py:finish():202] Joined disk monitor
2024-01-19 11:48:38,143 INFO    HandlerThread:12832 [interfaces.py:finish():202] Joined gpu monitor
2024-01-19 11:48:38,143 INFO    HandlerThread:12832 [interfaces.py:finish():202] Joined memory monitor
2024-01-19 11:48:38,143 INFO    HandlerThread:12832 [interfaces.py:finish():202] Joined network monitor
2024-01-19 11:48:38,143 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: defer
2024-01-19 11:48:38,143 INFO    SenderThread:12832 [sender.py:send_request_defer():609] handle sender defer: 2
2024-01-19 11:48:38,143 INFO    SenderThread:12832 [sender.py:transition_state():613] send defer: 3
2024-01-19 11:48:38,143 DEBUG   SenderThread:12832 [sender.py:send():380] send: stats
2024-01-19 11:48:38,143 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:48:38,143 INFO    HandlerThread:12832 [handler.py:handle_request_defer():172] handle defer: 3
2024-01-19 11:48:38,143 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: defer
2024-01-19 11:48:38,143 INFO    SenderThread:12832 [sender.py:send_request_defer():609] handle sender defer: 3
2024-01-19 11:48:38,143 INFO    SenderThread:12832 [sender.py:transition_state():613] send defer: 4
2024-01-19 11:48:38,143 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:48:38,143 INFO    HandlerThread:12832 [handler.py:handle_request_defer():172] handle defer: 4
2024-01-19 11:48:38,143 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: defer
2024-01-19 11:48:38,143 INFO    SenderThread:12832 [sender.py:send_request_defer():609] handle sender defer: 4
2024-01-19 11:48:38,143 INFO    SenderThread:12832 [sender.py:transition_state():613] send defer: 5
2024-01-19 11:48:38,143 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:48:38,143 INFO    HandlerThread:12832 [handler.py:handle_request_defer():172] handle defer: 5
2024-01-19 11:48:38,143 DEBUG   SenderThread:12832 [sender.py:send():380] send: summary
2024-01-19 11:48:38,143 INFO    SenderThread:12832 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-01-19 11:48:38,143 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: defer
2024-01-19 11:48:38,143 INFO    SenderThread:12832 [sender.py:send_request_defer():609] handle sender defer: 5
2024-01-19 11:48:38,143 INFO    SenderThread:12832 [sender.py:transition_state():613] send defer: 6
2024-01-19 11:48:38,143 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:48:38,147 INFO    HandlerThread:12832 [handler.py:handle_request_defer():172] handle defer: 6
2024-01-19 11:48:38,147 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: defer
2024-01-19 11:48:38,147 INFO    SenderThread:12832 [sender.py:send_request_defer():609] handle sender defer: 6
2024-01-19 11:48:38,147 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: status_report
2024-01-19 11:48:38,337 INFO    Thread-16 :12832 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\conda-environment.yaml
2024-01-19 11:48:38,337 INFO    Thread-16 :12832 [dir_watcher.py:_on_file_created():271] file/dir created: D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\output.log
2024-01-19 11:48:38,337 INFO    Thread-16 :12832 [dir_watcher.py:_on_file_created():271] file/dir created: D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\wandb-summary.json
2024-01-19 11:48:38,337 INFO    Thread-16 :12832 [dir_watcher.py:_on_file_created():271] file/dir created: D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\wandb-metadata.json
2024-01-19 11:48:38,507 INFO    SenderThread:12832 [sender.py:transition_state():613] send defer: 7
2024-01-19 11:48:38,507 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:48:38,507 INFO    HandlerThread:12832 [handler.py:handle_request_defer():172] handle defer: 7
2024-01-19 11:48:38,507 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: defer
2024-01-19 11:48:38,507 INFO    SenderThread:12832 [sender.py:send_request_defer():609] handle sender defer: 7
2024-01-19 11:48:38,837 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-19 11:48:39,272 INFO    wandb-upload_0:12832 [upload_job.py:push():131] Uploaded file C:\Users\30661\AppData\Local\Temp\tmpsh0_bbx9wandb\2m1820g8-wandb-metadata.json
2024-01-19 11:48:39,341 INFO    Thread-16 :12832 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\config.yaml
2024-01-19 11:48:40,111 INFO    SenderThread:12832 [sender.py:transition_state():613] send defer: 8
2024-01-19 11:48:40,111 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: poll_exit
2024-01-19 11:48:40,111 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:48:40,111 INFO    HandlerThread:12832 [handler.py:handle_request_defer():172] handle defer: 8
2024-01-19 11:48:40,111 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: defer
2024-01-19 11:48:40,111 INFO    SenderThread:12832 [sender.py:send_request_defer():609] handle sender defer: 8
2024-01-19 11:48:40,111 INFO    SenderThread:12832 [job_builder.py:build():281] Attempting to build job artifact
2024-01-19 11:48:40,112 INFO    SenderThread:12832 [job_builder.py:_get_source_type():393] is repo sourced job
2024-01-19 11:48:40,116 INFO    SenderThread:12832 [job_builder.py:build():369] adding wandb-job metadata file
2024-01-19 11:48:40,135 INFO    SenderThread:12832 [sender.py:transition_state():613] send defer: 9
2024-01-19 11:48:40,135 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:48:40,135 INFO    HandlerThread:12832 [handler.py:handle_request_defer():172] handle defer: 9
2024-01-19 11:48:40,139 DEBUG   SenderThread:12832 [sender.py:send():380] send: artifact
2024-01-19 11:48:40,356 INFO    Thread-16 :12832 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\output.log
2024-01-19 11:48:43,896 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: keepalive
2024-01-19 11:48:46,061 INFO    SenderThread:12832 [sender.py:send_artifact():1456] sent artifact job-https___github.com_AnnyOrange_text-generation.git_finetune_pix2pix_text.py - {'id': 'QXJ0aWZhY3Q6Njk1OTQxNTI2', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMTcxMDUxMw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Njk1OTQxNTI2', 'versionIndex': 0}}}
2024-01-19 11:48:46,061 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: defer
2024-01-19 11:48:46,061 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: status_report
2024-01-19 11:48:46,061 INFO    SenderThread:12832 [sender.py:send_request_defer():609] handle sender defer: 9
2024-01-19 11:48:46,061 INFO    SenderThread:12832 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-19 11:48:46,400 INFO    SenderThread:12832 [dir_watcher.py:finish():388] scan: D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files
2024-01-19 11:48:46,400 INFO    SenderThread:12832 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\conda-environment.yaml conda-environment.yaml
2024-01-19 11:48:46,404 INFO    SenderThread:12832 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\config.yaml config.yaml
2024-01-19 11:48:46,404 INFO    SenderThread:12832 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\output.log output.log
2024-01-19 11:48:46,404 INFO    SenderThread:12832 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\requirements.txt requirements.txt
2024-01-19 11:48:46,404 INFO    SenderThread:12832 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\wandb-metadata.json wandb-metadata.json
2024-01-19 11:48:46,404 INFO    SenderThread:12832 [dir_watcher.py:finish():402] scan save: D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\wandb-summary.json wandb-summary.json
2024-01-19 11:48:46,404 INFO    SenderThread:12832 [sender.py:transition_state():613] send defer: 10
2024-01-19 11:48:46,404 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:48:46,404 INFO    HandlerThread:12832 [handler.py:handle_request_defer():172] handle defer: 10
2024-01-19 11:48:46,404 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: defer
2024-01-19 11:48:46,404 INFO    SenderThread:12832 [sender.py:send_request_defer():609] handle sender defer: 10
2024-01-19 11:48:46,404 INFO    SenderThread:12832 [file_pusher.py:finish():175] shutting down file pusher
2024-01-19 11:48:47,168 INFO    wandb-upload_0:12832 [upload_job.py:push():131] Uploaded file D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\conda-environment.yaml
2024-01-19 11:48:47,358 INFO    wandb-upload_1:12832 [upload_job.py:push():131] Uploaded file D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\config.yaml
2024-01-19 11:48:47,600 INFO    wandb-upload_4:12832 [upload_job.py:push():131] Uploaded file D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\wandb-summary.json
2024-01-19 11:48:47,602 INFO    wandb-upload_3:12832 [upload_job.py:push():131] Uploaded file D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\requirements.txt
2024-01-19 11:48:47,622 INFO    wandb-upload_2:12832 [upload_job.py:push():131] Uploaded file D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\files\output.log
2024-01-19 11:48:47,833 INFO    Thread-15 :12832 [sender.py:transition_state():613] send defer: 11
2024-01-19 11:48:47,833 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:48:47,833 INFO    HandlerThread:12832 [handler.py:handle_request_defer():172] handle defer: 11
2024-01-19 11:48:47,833 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: defer
2024-01-19 11:48:47,833 INFO    SenderThread:12832 [sender.py:send_request_defer():609] handle sender defer: 11
2024-01-19 11:48:47,837 INFO    SenderThread:12832 [file_pusher.py:join():181] waiting for file pusher
2024-01-19 11:48:47,837 INFO    SenderThread:12832 [sender.py:transition_state():613] send defer: 12
2024-01-19 11:48:47,837 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:48:47,837 INFO    HandlerThread:12832 [handler.py:handle_request_defer():172] handle defer: 12
2024-01-19 11:48:47,837 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: defer
2024-01-19 11:48:47,837 INFO    SenderThread:12832 [sender.py:send_request_defer():609] handle sender defer: 12
2024-01-19 11:48:47,837 INFO    SenderThread:12832 [file_stream.py:finish():595] file stream finish called
2024-01-19 11:48:48,206 INFO    SenderThread:12832 [file_stream.py:finish():599] file stream finish is done
2024-01-19 11:48:48,206 INFO    SenderThread:12832 [sender.py:transition_state():613] send defer: 13
2024-01-19 11:48:48,206 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:48:48,206 INFO    HandlerThread:12832 [handler.py:handle_request_defer():172] handle defer: 13
2024-01-19 11:48:48,206 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: defer
2024-01-19 11:48:48,206 INFO    SenderThread:12832 [sender.py:send_request_defer():609] handle sender defer: 13
2024-01-19 11:48:48,206 INFO    SenderThread:12832 [sender.py:transition_state():613] send defer: 14
2024-01-19 11:48:48,206 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: defer
2024-01-19 11:48:48,206 INFO    HandlerThread:12832 [handler.py:handle_request_defer():172] handle defer: 14
2024-01-19 11:48:48,210 DEBUG   SenderThread:12832 [sender.py:send():380] send: final
2024-01-19 11:48:48,210 DEBUG   SenderThread:12832 [sender.py:send():380] send: footer
2024-01-19 11:48:48,210 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: defer
2024-01-19 11:48:48,210 INFO    SenderThread:12832 [sender.py:send_request_defer():609] handle sender defer: 14
2024-01-19 11:48:48,210 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-19 11:48:48,210 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: server_info
2024-01-19 11:48:48,210 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: get_summary
2024-01-19 11:48:48,210 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: sampled_history
2024-01-19 11:48:48,210 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-19 11:48:48,210 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: job_info
2024-01-19 11:48:48,210 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: poll_exit
2024-01-19 11:48:48,210 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: server_info
2024-01-19 11:48:48,535 DEBUG   SenderThread:12832 [sender.py:send_request():407] send_request: job_info
2024-01-19 11:48:48,535 INFO    MainThread:12832 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2024-01-19 11:48:48,537 INFO    MainThread:12832 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2024-01-19 11:48:48,537 INFO    MainThread:12832 [wandb_run.py:_footer_sync_info():3558] logging synced files
2024-01-19 11:48:48,537 DEBUG   HandlerThread:12832 [handler.py:handle_request():146] handle_request: shutdown
2024-01-19 11:48:48,537 INFO    HandlerThread:12832 [handler.py:finish():866] shutting down handler
2024-01-19 11:48:49,216 INFO    WriterThread:12832 [datastore.py:close():294] close: D:\AI\text-re\text-generation\wandb\run-20240119_114831-gtokpsvv\run-gtokpsvv.wandb
2024-01-19 11:48:49,550 INFO    SenderThread:12832 [sender.py:finish():1534] shutting down sender
2024-01-19 11:48:49,550 INFO    SenderThread:12832 [file_pusher.py:finish():175] shutting down file pusher
2024-01-19 11:48:49,551 INFO    SenderThread:12832 [file_pusher.py:join():181] waiting for file pusher
